C00041,C00062,C00064,C00065,C00073,C00078,C00079,C00082,C00135,C00152,C00188,C00219,C00245,C00257,C00294,C00299,C00327,C00791,C01586,C01762,Age
1578.543237,13174.37694,81148.46009,8806.177384,4161.40133,885.5931264,11495.00554,-3477.945676,58528.72949,6115.304878,7013.788248,-704577.6885,-7914.609756,-22785.95676,674.0643016,1851.956763,-3481.245011,-24672.75831,-52629.08093,-1147.131929,0
11236.54324,20712.87694,49148.96009,7032.677384,10031.90133,25519.09313,22827.50554,68739.55432,39917.72949,10989.80488,14526.78825,-161471.6885,-716.6097561,29194.04324,1514.564302,17208.45676,4349.754989,1019.741685,33704.41907,531.868071,1
-3132.456763,-2736.62306,208563.9601,-754.8226164,5894.90133,-9963.406874,21406.50554,-6467.945676,-15024.77051,-6945.195122,-609.2117517,627049.3115,-29755.60976,-29059.95676,-1622.435698,-15547.04324,-1533.245011,10719.74169,278117.4191,-712.631929,1
8758.043237,223200.8769,386511.4601,48163.17738,22047.90133,521525.5931,208896.5055,153814.5543,196917.2295,47635.80488,120331.7882,-204302.6885,29231.89024,-43426.45676,6435.564302,10883.95676,7637.754989,-35060.25831,88969.41907,-52.63192905,0
17076.54324,33547.87694,140769.4601,1323.677384,4235.90133,17730.09313,129551.0055,140245.5543,-15019.77051,4044.304878,-2415.211752,-8664.18847,-389.6097561,72234.04324,2465.564302,3146.456763,4490.254989,11231.24169,-48707.08093,-104.131929,1
-1932.456763,55885.37694,-149129.5399,-4223.322616,-4122.09867,-24471.40687,-26821.49446,-18372.94568,-85675.77051,-4309.695122,-24630.71175,404664.3115,-20098.60976,-54557.45676,413.0643016,33812.45676,-2437.745011,8763.241685,-136738.0809,2070.368071,1
1794.043237,-34468.12306,215800.4601,-1573.322616,313.4013304,-81997.40687,-108811.4945,-72453.44568,-137912.7705,-1376.695122,-18636.21175,201117.3115,-48708.10976,58817.04324,-3191.935698,12594.45676,-4368.745011,27307.24169,-45083.08093,556.368071,0
3633.543237,89881.87694,-139221.5399,-2237.822616,301.9013304,-115909.9069,-79834.49446,-162766.4457,75630.72949,-15963.19512,-18316.71175,-143097.6885,55276.89024,30838.04324,-3141.435698,-4900.543237,-13996.74501,4472.741685,-41568.58093,382.368071,0
19662.54324,84325.87694,80947.96009,657.6773836,5076.90133,20191.09313,163727.0055,108267.0543,81419.22949,615.304878,17042.28825,-256746.1885,37751.89024,159518.0432,31.06430155,29071.95676,24882.25499,34447.24169,72821.91907,1634.368071,1
-2965.456763,64121.87694,262350.4601,-6813.822616,-303.5986696,44592.09313,8932.505543,-40517.94568,-5136.77051,8777.304878,-967.7117517,257397.3115,7071.890244,-58380.45676,-832.4356984,18167.95676,-1493.245011,-11056.25831,-101332.5809,-2075.131929,0
-68.95676275,68930.37694,410359.4601,8530.177384,10104.90133,-9238.406874,39255.00554,10915.55432,45598.22949,5648.804878,12868.78825,-406151.6885,-29559.10976,-7929.956763,-1411.435698,12891.95676,21799.25499,-7011.758315,18269.41907,-1085.131929,0
-9381.456763,35312.87694,-186359.5399,-7752.822616,-992.5986696,-92682.40687,-44003.99446,-56310.94568,-54032.77051,-1774.695122,-10138.71175,162025.3115,-28135.10976,-79445.95676,-1712.435698,-15930.04324,-1647.745011,-44416.75831,-19211.08093,-3106.131929,0
-1998.956763,187910.3769,386430.4601,32878.67738,22646.40133,69405.59313,167498.5055,178265.0543,169734.2295,8714.304878,26495.28825,-172487.1885,28035.39024,193640.5432,306.5643016,-3048.543237,-2618.745011,-6961.258315,192057.9191,85.36807095,0
-11537.95676,68111.87694,4585.460089,-8418.322616,-14529.09867,-88249.40687,-106375.9945,-3081.945676,-83767.27051,-1174.695122,20355.28825,398831.3115,-93383.10976,-7328.456763,-4276.435698,-1436.543237,-3121.745011,-44859.75831,133832.4191,188.868071,0
18395.04324,235111.8769,88800.46009,-2138.322616,6053.40133,-9561.406874,73698.50554,70309.05432,27947.22949,374.304878,-4907.211752,241571.8115,40659.39024,-85807.95676,1055.564302,-8283.543237,-5903.245011,2927.741685,-55233.58093,-1293.631929,0
1582.543237,64710.87694,28498.46009,1393.677384,450.4013304,-38243.40687,-21715.49446,-48568.94568,-85394.27051,13211.80488,-17888.71175,-529307.1885,38514.89024,12572.04324,3098.564302,-4912.543237,-5903.245011,-17898.25831,176548.4191,-130.631929,0
-6889.956763,20307.37694,-88340.53991,6109.177384,-3545.59867,-60564.40687,-95318.49446,-65652.44568,-48630.77051,820.804878,-22408.71175,-297586.6885,-90940.10976,-72798.95676,799.0643016,-9293.043237,2330.754989,-23803.75831,-99221.58093,-2663.631929,0
-893.9567627,94524.37694,175330.4601,5142.677384,5876.40133,-83703.40687,-54272.99446,-90064.44568,-21883.27051,6248.804878,22452.28825,504022.8115,13305.89024,-63104.45676,-1918.935698,622.9567627,4568.254989,-16889.75831,-101477.0809,-1572.131929,1
9610.043237,20623.37694,102110.9601,-3758.322616,8745.40133,26301.59313,121312.0055,290502.0543,-43679.77051,-364.195122,-620.2117517,-82628.18847,3884.890244,209502.0432,2764.064302,-13631.54324,14898.75499,-12260.25831,385830.9191,459.868071,1
-724.4567627,42929.87694,105581.9601,-1838.322616,-342.0986696,-38526.40687,-23719.99446,-28922.44568,-1768.27051,2765.304878,-6622.711752,-133201.1885,5590.890244,-17103.95676,-696.9356984,-546.0432373,-807.7450111,-16208.75831,48854.41907,-1169.631929,0
-5812.956763,26041.87694,83906.46009,-4523.322616,4051.40133,-69690.40687,-1201.494457,-38883.44568,2472.22949,10001.30488,-13389.21175,-165437.6885,28124.89024,-35216.95676,-631.9356984,9984.456763,-1204.745011,-23104.75831,-113903.0809,182.368071,0
8809.543237,159748.8769,302795.4601,17601.67738,9179.40133,121299.5931,132784.0055,79960.55432,210756.7295,11007.30488,6619.788248,-339337.6885,4928.390244,-46767.95676,-180.9356984,34251.95676,3803.754989,1688.241685,-178442.5809,-1736.631929,1
1470.543237,67096.87694,407292.4601,11162.67738,25811.40133,113877.5931,44011.00554,120779.0543,73529.22949,15028.30488,19627.78825,523305.8115,-7072.609756,4147.043237,1386.564302,2152.456763,-859.7450111,-1642.258315,134344.4191,1888.868071,1
14231.04324,64833.87694,510954.4601,13020.17738,5697.90133,-98890.90687,42718.50554,309.5543237,3240.72949,-1794.195122,3386.788248,154626.8115,-7780.609756,58821.04324,2644.564302,52505.95676,27922.75499,-6366.258315,-159287.0809,1696.368071,1
699.0432373,3412.37694,273223.4601,-7071.322616,7951.40133,-69154.90687,21056.00554,9164.554324,42808.22949,19371.80488,-917.7117517,-318042.1885,-16672.10976,-25926.45676,-2585.435698,4886.956763,2826.254989,-18022.25831,15696.91907,-719.131929,1
7784.543237,89567.87694,246594.9601,21852.17738,14980.40133,38997.59313,17291.50554,-25449.44568,37723.22949,12221.30488,8104.788248,188591.8115,18186.39024,-32883.45676,1286.064302,16751.45676,186.2549889,-29056.25831,-32975.08093,1054.868071,0
-7598.956763,-2206.62306,-130419.0399,34861.67738,-4113.59867,-25024.40687,-89261.99446,-106573.4457,21808.22949,-4413.695122,-17938.21175,-74692.68847,-89082.60976,-59921.95676,5768.564302,-11682.54324,5261.754989,-61375.75831,-76398.58093,-1675.131929,0
1294.543237,173458.3769,-186941.5399,2320.177384,4619.40133,67673.59313,17060.00554,-46216.94568,-45253.27051,6830.804878,-12686.21175,269923.3115,45138.89024,-56968.95676,-2743.435698,16691.95676,-7267.245011,1918.741685,-120017.0809,3063.868071,0
-6125.456763,57887.37694,-38002.53991,-4445.822616,3557.40133,-138459.9069,-114169.9945,-96458.44568,-154221.2705,-8429.195122,-3451.711752,-99480.18847,-79096.60976,82822.04324,-3818.435698,-19517.04324,-5267.745011,2610.241685,639772.9191,-155.131929,0
-9684.956763,50576.37694,11562.46009,-6544.822616,-3432.09867,-92274.40687,-92158.99446,-78706.44568,-84598.27051,-2759.695122,-8731.711752,-320645.6885,-55499.60976,-43468.45676,-2812.935698,-18472.04324,-8360.745011,-28639.75831,-81378.08093,-2002.631929,0
5059.543237,203059.8769,148413.4601,8199.677384,7538.90133,63024.59313,95826.00554,97531.05432,70183.22949,1638.304878,10550.28825,-602131.1885,12073.89024,-16447.95676,2311.064302,2765.456763,2060.254989,-5298.258315,-39585.58093,480.368071,1
-976.4567627,49794.87694,72250.46009,1975.677384,1906.40133,-68067.90687,-51625.99446,-36785.44568,-59438.27051,-219.695122,-2718.211752,-296147.6885,-28097.60976,-4908.456763,-265.9356984,2748.456763,-3476.245011,-32864.25831,-61808.58093,-550.631929,1
2092.043237,59695.87694,126807.4601,13008.67738,3955.40133,7179.093126,1339.005543,-3059.445676,39188.22949,5377.304878,-1475.711752,-624494.1885,15839.39024,-14541.45676,-283.4356984,10461.45676,-4493.245011,-27292.75831,-33640.08093,-604.631929,0
-2710.456763,81451.37694,-33128.53991,-4761.822616,4506.90133,-111287.4069,33418.50554,-5912.445676,-62636.77051,-10029.69512,-33466.21175,-517267.6885,13200.39024,-3889.956763,-2671.935698,2683.956763,1129.254989,-7677.258315,118397.9191,-274.631929,1
8265.043237,131766.3769,318333.4601,4633.177384,15086.40133,-9530.406874,49077.00554,-35077.94568,2524.72949,1672.804878,-19187.71175,-62270.68847,-12501.60976,-51941.95676,2926.064302,12509.45676,-14399.24501,41734.74169,-87702.08093,4772.868071,0
-3087.456763,-18563.12306,-69556.53991,-6170.322616,-5887.59867,-60494.90687,-89216.99446,-86455.94568,-45659.77051,-5227.195122,-5590.711752,-390770.1885,-22070.60976,14343.04324,-284.9356984,-3741.543237,-3399.745011,-31918.25831,-83545.58093,2197.868071,1
6372.543237,90173.37694,-60862.03991,19964.67738,3421.90133,62495.09313,124285.0055,85360.05432,35366.72949,9980.804878,30270.78825,-34359.68847,86662.39024,-2691.956763,336.5643016,14782.95676,10145.25499,-19611.25831,-119855.5809,-1858.631929,1
31823.04324,90141.37694,425213.9601,14204.67738,8933.40133,207291.5931,106999.0055,63403.55432,-36074.77051,14321.80488,25932.28825,-101406.6885,43714.39024,-10086.95676,5562.564302,24378.45676,21020.25499,55267.74169,-91804.08093,2546.368071,1
-11986.45676,-1335.12306,-393011.0399,-26458.82262,-13663.09867,-99173.90687,-168058.4945,-49574.94568,-292179.7705,-14615.69512,-48671.71175,-31681.18847,-88205.10976,-12382.95676,-2998.435698,-24411.04324,724.7549889,-66419.25831,3192.919069,-22.63192905,1
1787.043237,92542.37694,-12621.03991,12430.67738,3179.40133,-70547.90687,-81561.49446,-50708.44568,-12169.77051,-1182.195122,3241.288248,182794.8115,107539.8902,12714.54324,-361.4356984,10899.95676,5011.254989,-17771.25831,-149323.0809,-1628.631929,0
-12784.95676,114888.3769,4032.460089,-1371.322616,348.4013304,-82348.90687,-82534.99446,-46019.44568,-139863.7705,-6939.695122,-22917.71175,60064.81153,-11898.10976,69848.54324,-621.9356984,-16389.04324,8517.754989,-30328.25831,-8352.580931,2069.368071,1
1447.043237,35527.37694,147699.9601,3602.677384,11367.40133,24745.59313,689.0055432,11147.55432,-48615.77051,1695.804878,7200.288248,-183320.1885,-15313.10976,-29201.95676,-1368.435698,-5470.043237,-2530.745011,-17430.25831,-87552.08093,-754.131929,0
-12172.95676,69202.37694,73182.96009,-14336.82262,-898.0986696,16841.59313,-72901.49446,-64039.94568,-166439.7705,-11224.19512,-4398.211752,38402.81153,-55015.60976,-60520.95676,-11.93569845,-14409.04324,3062.754989,-35265.75831,-75751.58093,-120.631929,0
-2116.956763,-50342.12306,45306.96009,13904.67738,2023.90133,33753.09313,144688.0055,120360.0543,170159.2295,11265.80488,31330.28825,226633.8115,30250.39024,-50497.95676,-103.9356984,18236.95676,-17097.74501,-7991.758315,-98068.58093,681.868071,0
-3506.456763,170362.3769,66844.46009,-19705.82262,-8445.59867,-83658.40687,-62837.49446,3302.054324,67397.22949,-3978.195122,-14394.21175,268466.8115,-12322.60976,32160.54324,-2488.935698,-24651.54324,34625.25499,-40258.25831,-64911.08093,-1897.131929,1
9906.043237,199498.3769,551538.9601,30838.17738,17679.90133,128948.0931,111849.0055,233578.5543,137754.7295,13886.80488,25807.78825,162254.8115,24256.89024,-27400.95676,208.0643016,8949.456763,1688.254989,-19979.25831,-95157.08093,-1404.631929,0
-17280.45676,-36149.12306,-121231.0399,-23276.82262,-14570.09867,-200047.4069,-174096.4945,-112219.9457,-232282.2705,-12859.19512,-42323.71175,-502898.6885,-14283.10976,76905.54324,-3476.435698,-14306.04324,19170.25499,-43706.25831,-81213.58093,616.868071,1
54.54323725,63043.37694,157234.4601,158.6773836,6777.90133,-42366.90687,3136.005543,121597.5543,-73139.27051,8180.304878,10314.78825,-646485.1885,-4299.109756,101205.5432,1275.064302,1365.956763,3956.754989,-39912.75831,62205.41907,1864.368071,1
-4095.956763,-58723.12306,-151667.5399,-7967.322616,-2457.59867,-117493.4069,-78311.49446,-98897.94568,-64287.77051,7719.304878,-20800.21175,-421710.6885,-43508.10976,-62021.95676,-827.4356984,-20356.04324,-11451.24501,-29909.25831,-40818.58093,829.868071,1
-2376.956763,122899.8769,-199925.0399,-15296.32262,-8655.59867,-89973.90687,-35894.99446,11886.05432,-126798.2705,1585.304878,-36920.21175,118003.3115,-7894.609756,10875.54324,-2526.935698,-5910.543237,657.2549889,-40996.75831,-125788.5809,-2076.131929,1
-6320.456763,-31836.12306,-128456.0399,-12650.32262,-7471.59867,-5518.406874,-138001.9945,-128721.4457,-134147.7705,-12374.69512,-22882.71175,257711.3115,-78167.10976,-99434.95676,-5211.935698,-38267.04324,-1921.245011,-70425.25831,-159442.5809,-4484.131929,0
4921.543237,3581.37694,330594.9601,2431.177384,5180.40133,38904.09313,61454.50554,1502.554324,113599.2295,5942.804878,-594.2117517,-104516.1885,-6126.109756,-49384.95676,-1837.435698,24114.95676,-7032.245011,-15209.75831,7137.419069,502.368071,0
3597.543237,95013.87694,181272.9601,9771.177384,3354.90133,-21005.90687,-33711.49446,13570.55432,1988.22949,1261.304878,1969.788248,-313038.6885,-25008.60976,10061.54324,-718.9356984,8275.456763,7426.754989,-30677.75831,144676.4191,-1455.631929,0
3554.043237,120554.3769,266141.9601,4989.177384,12524.90133,-38354.90687,844.5055432,19716.55432,-16163.27051,-2535.195122,-1915.211752,251145.3115,20258.39024,96783.04324,-1693.935698,-4098.543237,26429.75499,11226.24169,173636.4191,-1544.131929,0
26709.54324,257275.8769,505395.4601,42114.17738,14682.40133,157098.5931,160839.5055,258073.5543,232103.2295,28897.80488,60533.78825,-582668.6885,51378.39024,7945.043237,5375.064302,49411.45676,11350.75499,30781.24169,-10116.58093,57.86807095,0
10567.54324,151741.3769,-961.5399113,4604.177384,5951.40133,87387.59313,-6257.994457,-44271.44568,46558.72949,854.804878,152.2882483,-154036.6885,-46025.60976,-69761.95676,204.5643016,-13906.04324,2083.754989,-20235.25831,-48823.08093,-1987.631929,0
-6894.956763,86906.87694,-97194.03991,7401.677384,-7227.59867,-67620.40687,-91485.49446,-157119.4457,-34648.77051,-2753.695122,-20098.21175,489505.3115,-13334.10976,-20201.95676,-3939.435698,-16635.04324,-5394.245011,-20022.25831,-122371.5809,1371.368071,0
501.5432373,42338.37694,86545.46009,6319.177384,38.40133038,-119628.9069,87148.50554,112383.0543,53897.72949,9146.804878,227.7882483,-102167.1885,33431.89024,-9641.456763,4751.564302,-13550.54324,10423.75499,-4116.258315,148678.4191,3254.368071,1
14124.04324,120168.8769,338444.9601,16487.67738,10077.40133,79456.59313,66738.00554,14829.05432,92417.22949,2832.804878,14622.78825,54228.81153,-1981.609756,-2894.956763,-973.4356984,60608.45676,1726.754989,16148.74169,-117722.5809,-1920.131929,0
8836.043237,39858.37694,88670.46009,4619.677384,-883.5986696,21992.59313,50721.50554,18578.55432,3970.22949,3419.804878,21321.78825,-332068.1885,-5722.109756,63798.54324,235.0643016,19203.95676,-2659.245011,8746.741685,50395.41907,98.36807095,0
14269.54324,147039.8769,486754.9601,14355.67738,18306.90133,120314.5931,15811.50554,-594.9456763,188492.7295,6252.804878,1782.288248,297766.8115,19890.89024,34023.04324,-1153.435698,45128.95676,-12704.24501,-2557.258315,58162.41907,1238.868071,0
4144.543237,214308.3769,255934.4601,237.6773836,1152.90133,-102957.4069,-31708.49446,-21330.44568,19647.72949,-2256.695122,15023.78825,-22497.18847,-6208.609756,-19598.95676,-1915.935698,13409.95676,14311.75499,-34989.75831,-58970.08093,-1766.631929,1
22218.54324,79817.37694,218572.9601,16900.67738,20899.40133,209348.0931,243786.0055,172949.5543,182170.7295,25254.30488,36771.78825,-110021.1885,86410.89024,-8862.456763,2554.064302,12492.95676,15816.25499,27427.24169,-83568.58093,1158.368071,0
12077.54324,84138.37694,424001.9601,25718.17738,18668.40133,9954.093126,38084.50554,100597.0543,158858.7295,18507.80488,21290.28825,-393120.6885,38664.89024,-33060.45676,-1384.435698,4207.956763,-9222.245011,-35874.75831,-6932.080931,-1228.131929,0
5043.043237,129603.8769,656349.9601,24363.17738,20834.40133,122224.5931,154492.0055,66172.05432,221683.7295,20204.80488,54087.28825,-430782.1885,2949.390244,-25245.95676,763.0643016,20507.45676,11772.75499,11379.74169,-90826.08093,288.868071,0
7176.543237,-46223.62306,-16704.03991,14910.17738,-5753.09867,-53209.90687,45223.00554,-46572.44568,170696.7295,6982.304878,48673.78825,-117901.1885,-35775.10976,20103.54324,4275.064302,-1709.043237,11130.75499,-19085.75831,-108739.5809,-2603.631929,1
3058.043237,11697.87694,117034.4601,-5418.322616,1935.40133,163967.5931,117991.5055,128108.5543,-44226.77051,2199.304878,6781.788248,-22188.68847,75736.89024,40480.04324,2642.064302,-3632.543237,-4726.745011,63892.24169,-34019.08093,1940.368071,1
6873.043237,-89663.62306,38193.96009,-15360.82262,-9532.09867,-62556.90687,-113560.9945,-167780.9457,-68905.77051,2491.304878,-3410.711752,618670.3115,-22988.10976,84829.04324,457.0643016,-12832.54324,-19960.24501,-26015.25831,-146096.5809,854.868071,1
-131.9567627,-126628.1231,78322.96009,-18310.32262,-941.0986696,-18195.40687,17646.50554,7006.554324,-20563.77051,-8939.195122,-6800.711752,10484.81153,-5735.609756,47827.54324,-2337.935698,17856.95676,4985.254989,3111.741685,-137769.0809,2464.868071,0
8621.043237,58560.87694,12339.96009,7311.677384,5767.40133,31174.09313,82475.50554,10488.55432,169637.2295,3686.304878,37330.78825,-261925.1885,18895.39024,15124.54324,757.0643016,6849.956763,-3626.245011,3295.241685,11230.41907,-1669.631929,0
-2948.456763,-63986.62306,191864.9601,-16263.82262,-140.0986696,67146.59313,-31768.99446,32987.55432,-71629.77051,-1561.695122,-1425.711752,-202711.1885,-29456.10976,-65782.45676,-1059.435698,-14497.54324,-16193.24501,-42974.25831,-1322.580931,-1036.131929,0
4640.543237,-34452.62306,39517.46009,-9988.322616,2549.90133,-25541.40687,27328.50554,70053.55432,-71005.27051,-2350.195122,-5578.711752,-246040.6885,-38043.10976,-47871.95676,2885.564302,-12093.04324,10859.75499,-8379.258315,-68792.08093,27991.86807,1
26555.04324,51937.37694,434061.9601,23932.67738,11195.90133,64304.09313,97247.50554,60231.55432,356358.7295,23981.80488,64136.78825,-105545.6885,33276.89024,5703.043237,1235.564302,45329.95676,-2441.245011,4196.241685,17995.91907,844.868071,0
654.0432373,-37479.12306,192152.4601,-6283.322616,-6418.59867,-69819.90687,-38049.49446,25418.55432,-31181.27051,-3583.195122,6881.788248,319079.8115,-36776.60976,-577.9567627,-3254.935698,451.9567627,-8506.745011,-38455.25831,-83439.08093,2212.868071,0
4875.043237,44240.37694,286959.4601,45616.17738,18955.90133,177598.0931,199898.0055,182544.5543,223540.2295,35352.80488,55494.78825,-245590.1885,75308.89024,725.5432373,3525.064302,3333.456763,12337.25499,13264.24169,-21900.58093,-244.131929,0
6237.043237,40359.37694,337533.9601,12022.67738,7770.40133,2512.093126,18671.00554,18214.05432,-10743.77051,11925.80488,6456.788248,-334502.1885,-14064.60976,-41043.95676,280.5643016,6725.456763,5363.254989,-2253.258315,-98770.58093,422.368071,0
-3646.456763,-75402.62306,297266.4601,-865.8226164,-5404.09867,-149006.4069,55759.00554,-82518.44568,-24949.27051,-1797.695122,-25369.71175,-199038.1885,-94817.10976,-35039.95676,-4126.935698,28967.95676,3635.754989,-10818.75831,-30987.58093,1394.368071,0
-5775.956763,-51873.12306,-149740.0399,-13731.82262,-5966.59867,-86567.90687,-23551.49446,-101576.9457,-22835.27051,-5538.195122,6589.788248,166528.3115,-45468.10976,-31831.95676,-4155.435698,-38051.04324,-505.7450111,-30263.25831,-36193.58093,-1025.631929,0
4705.043237,12628.87694,404240.9601,19148.17738,8593.40133,28020.09313,219879.5055,118483.5543,129091.2295,10023.80488,30554.78825,139594.8115,46743.39024,8386.043237,271.5643016,10339.45676,1344.254989,15393.74169,-119648.0809,-844.131929,1
16844.04324,-154961.1231,-149581.5399,-6187.822616,5565.40133,24278.59313,254686.5055,-8000.945676,38083.72949,-3843.195122,-12671.71175,94755.81153,93228.39024,-72151.95676,1367.064302,-5185.043237,-2178.245011,18223.24169,-142495.0809,1016.868071,0
-1101.456763,81603.37694,168490.9601,-10064.82262,5398.90133,-80086.90687,18611.50554,-55667.94568,-53921.77051,-4296.695122,-36653.21175,-264179.6885,23402.39024,17287.04324,-296.4356984,14560.45676,-1956.245011,-9171.758315,-19771.08093,-1140.131929,1
10098.04324,-76749.62306,182156.9601,3245.177384,10104.40133,237464.5931,223455.0055,117894.5543,13337.72949,12672.80488,27596.78825,14599.31153,6883.890244,-25627.95676,2962.564302,28509.45676,4255.754989,-7438.258315,28071.41907,-1848.631929,0
6717.043237,-6815.12306,301486.9601,2345.177384,4362.40133,-13474.40687,76505.00554,10872.55432,48903.22949,5845.804878,8221.788248,-47138.18847,-18475.60976,-30822.45676,-1720.935698,19140.45676,13331.25499,-10238.75831,-135769.0809,-327.131929,0
11923.04324,13536.37694,191850.4601,1123.677384,7605.90133,53027.59313,107304.0055,-8014.945676,192694.2295,4023.304878,25477.28825,-397516.6885,4377.390244,-429.9567627,1689.064302,12625.45676,93.25498891,20533.74169,30609.41907,-130.631929,0
21202.54324,93711.87694,568860.4601,18467.67738,13719.90133,80962.09313,161288.5055,166998.0543,170768.7295,25827.80488,36458.78825,-298835.1885,-8700.109756,52660.04324,1876.564302,35972.95676,22690.25499,-6890.758315,1215508.419,-967.631929,1
1622.043237,99561.37694,234903.9601,11744.67738,225.9013304,-136619.9069,-96391.99446,-73871.94568,-53782.77051,20074.30488,26819.28825,-104753.1885,-65482.10976,-32152.45676,-3945.435698,-23041.04324,-8835.245011,-49546.25831,94124.41907,299.868071,0
6339.043237,89375.87694,170303.4601,28935.17738,6184.90133,145540.0931,178123.0055,79688.05432,333941.2295,29186.80488,79043.78825,8158.81153,23926.89024,-2604.956763,1110.564302,13267.95676,4642.254989,17340.24169,-20842.08093,884.368071,0
23337.04324,153794.3769,491950.9601,26251.67738,25209.90133,108148.5931,226706.5055,166177.0543,340785.7295,22545.30488,61433.28825,170215.8115,55972.89024,-23031.95676,6407.564302,11058.95676,5189.754989,8612.241685,-25368.08093,1658.368071,0
-6603.956763,-69477.62306,-421996.0399,8706.677384,-4587.59867,-65856.40687,13698.00554,57170.55432,6444.72949,1500.804878,4131.288248,902057.3115,231343.8902,-5523.956763,1032.564302,19307.95676,6586.254989,-7282.258315,-55040.58093,3568.868071,1
12112.54324,66227.37694,112523.4601,11072.17738,21546.90133,-49105.40687,196921.0055,61719.55432,78750.72949,7841.304878,106476.2882,-154236.1885,-19005.60976,-43924.45676,-98.93569845,-13865.54324,19035.25499,5567.241685,115736.9191,-1571.131929,0
3127.543237,9692.87694,138948.9601,156.1773836,7649.40133,70736.09313,138044.0055,67968.55432,249816.7295,7599.304878,26049.28825,-123662.6885,44457.39024,-21655.45676,2320.064302,23630.95676,-391.7450111,13392.74169,105881.9191,-865.631929,0
17301.04324,102490.8769,184208.9601,10147.67738,26749.90133,201606.0931,206012.0055,177706.5543,249407.7295,12271.30488,25532.78825,450666.3115,54024.39024,-16940.95676,1664.064302,43875.95676,5322.254989,42554.24169,15371.91907,523.368071,0
-8726.956763,-78214.62306,-112190.0399,14069.67738,-2409.09867,-45366.40687,42035.50554,17622.55432,-21387.27051,-5158.195122,-23634.21175,317366.3115,-9940.609756,17672.54324,9437.064302,-18804.54324,2254.254989,-24608.75831,-37908.58093,954.368071,0
3655.543237,-11913.12306,-23970.53991,-10419.82262,1564.90133,-16976.90687,41309.50554,58507.05432,-1228.27051,-4411.695122,-10298.21175,361401.3115,-4248.109756,-32150.95676,-559.4356984,2139.456763,5123.754989,10123.74169,-122484.0809,-449.131929,0
6776.043237,74166.37694,238877.9601,431.6773836,7376.40133,-23438.90687,13104.50554,16861.05432,17345.22949,2665.804878,11476.28825,-183375.6885,4876.390244,-48209.95676,-305.9356984,7269.456763,3051.254989,-16536.25831,-90691.58093,-1504.131929,0
-3690.456763,-59022.62306,-97789.53991,-8674.322616,-2405.59867,-68984.90687,-64633.49446,-100826.4457,-30238.27051,-2827.195122,12219.78825,-213926.1885,-5980.609756,-51631.45676,-2098.435698,-18486.04324,-10699.74501,-24507.25831,-83415.58093,-2597.631929,0
-458.4567627,-77328.62306,-19586.03991,-16452.32262,-2795.59867,153198.0931,-27561.99446,-14339.44568,30806.72949,-4731.695122,29550.28825,-323232.1885,-32208.60976,45447.04324,-2073.435698,-15704.54324,568.2549889,-7830.258315,74592.91907,-1183.131929,0
4912.043237,-20567.12306,128614.4601,-8572.822616,-2527.09867,41188.59313,50527.00554,-16345.44568,185216.2295,-341.695122,-4044.711752,87617.31153,-67127.10976,-24738.95676,-2971.935698,-12299.04324,-4931.245011,-22441.25831,37691.41907,-2213.131929,0
24125.04324,162554.3769,291559.4601,46405.17738,42927.40133,349843.0931,352749.5055,508601.5543,268316.7295,51099.80488,136442.7882,-138651.6885,93709.39024,21915.04324,4635.564302,-7333.043237,12641.25499,1619.741685,-108022.5809,870.868071,0
-6758.456763,-27802.12306,43872.96009,-4988.822616,-2531.59867,-75252.40687,-17598.99446,-5827.945676,37916.72949,1487.304878,-48.21175166,-63412.68847,71504.89024,-9039.956763,395.5643016,35164.95676,1977.754989,8830.241685,-49024.58093,2542.368071,0
2148.043237,125190.8769,-14876.03991,-12606.32262,4160.40133,25096.09313,106928.5055,-39367.94568,336834.2295,3643.804878,57138.78825,-126182.6885,19216.39024,-37694.45676,1331.564302,3310.956763,11464.25499,-7487.258315,-38954.08093,-1183.631929,0
-15975.95676,-16860.12306,-144247.0399,-12883.32262,-5507.09867,-50648.90687,-101424.4945,-57038.44568,-73721.27051,-10609.69512,-29616.21175,538120.8115,-17126.10976,-3637.956763,-3905.935698,-7185.543237,-3271.745011,-21015.75831,-36981.58093,-203.631929,0
4115.543237,21140.37694,130490.4601,-4375.822616,2242.40133,-38401.90687,-34133.99446,-87532.44568,9418.22949,-4851.695122,-1757.711752,-132704.1885,6075.390244,-54411.45676,-870.9356984,15564.45676,-12252.74501,11817.24169,-159962.5809,-119.631929,1
4357.543237,18446.37694,146333.9601,2296.177384,1655.90133,-30644.90687,-26979.49446,-65670.94568,8652.72949,-4550.695122,552.2882483,-270764.1885,-9920.609756,-53542.95676,-334.9356984,11201.45676,-8029.245011,5287.741685,-151138.5809,-2050.631929,0
3522.543237,-17371.62306,305689.9601,70411.67738,7479.90133,-459.4068736,12243.50554,-5560.445676,110157.2295,15522.30488,33164.28825,-710279.6885,2293.390244,-38336.45676,14356.0643,4784.456763,24197.25499,-19825.75831,-101513.5809,447.868071,0
-5448.956763,-21865.62306,-76313.53991,-1443.322616,-2276.09867,-73881.40687,-60834.99446,-132100.9457,28126.22949,-8036.195122,-3688.711752,41986.81153,-24423.10976,-45434.95676,-909.9356984,-3061.043237,-12609.24501,-24536.25831,-142853.5809,996.368071,0
